,CITY,ELEMENT_GROUP,ELEMENT,BRAND HIGH,acv%,sku_count,sales_sum,brand_sspd,acv_per_mm,sales_per_million
613,SPRINGFIELD,BEVERAGES,COFFEE,ROYAL MILLS,99.98922041261716,1,4674,46.745038922317775,169.3595,0.27601072819840505
614,SPRINGFIELD,BEVERAGES,COFFEE,NORTHWOODS SODA & SYRUP CO.,99.98922041261716,1,4634,46.34499579931976,169.3595,0.27364863381930016
615,SPRINGFIELD,BEVERAGES,COFFEE,ONLI,99.98922041261716,1,4615,46.154975315895705,169.3595,0.2725266389892253
616,SPRINGFIELD,BAKERY,CAKE,DIANNE'S GOURMET DESSERTS,99.98922041261716,1,4409,44.09475323245594,169.3595,0.2603618529368352
617,SPRINGFIELD,BEVERAGES,COFFEE,MANHATTAN SPECIAL,99.98922041261716,1,2520,25.202716748874796,169.3595,0.14881194588360733
618,JOPLIN,BEVERAGES,COFFEE,STARBUCKS,99.98922041261716,35,9798080,97991.36306460919,135.971559,720.6754396675644
619,JOPLIN,BEVERAGES,TEA,TWININGS,99.98922041261716,23,8245292,82461.80904276324,135.971559,606.4636579092487
620,JOPLIN,BABY,DIAPERS,PAMPERS,99.98922041261716,18,4554409,45548.99999425639,135.971559,334.9891722154659
621,JOPLIN,BAKERY,CAKE,CHICAGO SWEET CONNECTION BAKERY,99.98922041261716,13,4432791,44332.68888093709,135.971559,326.0438374538096
622,JOPLIN,BABY,DIAPERS,HUGGIES,99.99516357523561,15,4376682,43768.93685170101,135.971559,321.89773489102237
623,JOPLIN,BEVERAGES,TEA,ARIZONA,99.98922041261716,14,3247675,32480.251237064265,135.971559,238.8753315468293
624,JOPLIN,BABY,DIAPERS,LUVS,99.98922041261716,12,2835894,28361.99730628315,135.971559,208.58771874700022
625,JOPLIN,BEVERAGES,BEER,SAMUEL SMITH,99.98922041261716,6,2178840,21790.748952824746,135.971559,160.25960953220184
626,JOPLIN,BEVERAGES,BEER,YOUNG'S,99.98922041261716,5,2127022,21272.51308913697,135.971559,156.44825466138082
627,JOPLIN,BEVERAGES,COFFEE,WOLFGANG PUCK,99.98922041261716,8,2080748,20809.72320229672,135.971559,153.04467607300668
628,JOPLIN,BABY,DIAPERS,HONEST,99.98922041261716,6,1862516,18627.16793184416,135.971559,136.99311877305283
629,JOPLIN,PHARMACY,ALLERGY,HEALTH MART,99.98922041261716,6,1780392,17805.83939601694,135.971559,130.9526751547869
630,JOPLIN,BAKERY,CAKE,PELLMAN,99.98922041261716,5,1693997,16941.79625573161,135.971559,124.59808786726941
631,JOPLIN,BEVERAGES,COFFEE,GODIVA BELGIAN BLENDS,99.98922041261716,7,1621843,16220.178468311644,135.971559,119.29096487237925
632,JOPLIN,BEVERAGES,COFFEE,DUNKIN',99.98922041261716,4,1473758,14739.168821582627,135.971559,108.39891025727391
633,JOPLIN,BABY,DIAPERS,DRYPERS,99.98922041261716,3,1428647,14288.010188543543,135.971559,105.0808734828402
634,JOPLIN,BABY,DIAPERS,FITTI,99.99516357523561,4,1321104,13211.678972913638,135.971559,97.16501796462919
635,JOPLIN,BEVERAGES,TEA,CARL COLTERYAHN,99.98922041261716,6,1303081,13032.214818984332,135.971559,95.8451525806535
636,JOPLIN,BAKERY,CAKE,GREBE'S,99.98922041261716,6,1281943,12820.812030636032,135.971559,94.29039517474409
637,JOPLIN,BREAKFAST,BACON,WRIGHT,99.98922041261716,3,1237620,12377.53424712001,135.971559,91.03031794406364
638,JOPLIN,BAKERY,CAKE,DANISH KITCHENS,99.98922041261716,4,1230390,12305.226452638119,135.971559,90.49853177485534
639,JOPLIN,BREAKFAST,BACON,THOMAS E. WILSON,99.98922041261716,3,1229471,12296.035461887239,135.971559,90.43093682471668
640,JOPLIN,BAKERY,CAKE,LA BREE'S BAKERY,99.98922041261716,5,1113760,11138.800716756663,135.971559,81.92007798304837
641,JOPLIN,BREAKFAST,BACON,HORMEL,99.98922041261716,7,1085201,10853.179928014157,135.971559,79.81948583831532
642,JOPLIN,BEVERAGES,TEA,LOTSA,99.98922041261716,3,1069237,10693.52271762565,135.971559,78.64529020826811
643,JOPLIN,BEVERAGES,BEER,LOWENBRAU,99.99516357523561,3,1063078,10631.294174544233,135.971559,78.18763168365402
644,JOPLIN,BEVERAGES,BEER,TECATE,99.99516357523561,4,992335,9923.829958569693,135.971559,72.98460083530918
645,JOPLIN,BREAKFAST,BACON,OSCAR MAYER,99.98922041261716,2,967561,9676.653103277002,135.971559,71.16674379880429
646,JOPLIN,BEVERAGES,BEER,BRUMMEN,99.98922041261716,2,901026,9011.231373560184,135.971559,66.27291354039842
647,JOPLIN,BREAKFAST,BACON,VALUE MAX,99.98922041261716,2,872024,8721.180107230473,135.971559,64.13973754048428
648,JOPLIN,BEVERAGES,TEA,VERYFINE,99.98922041261716,2,869044,8691.376894567122,135.971559,63.92055043339704
649,JOPLIN,BEVERAGES,COFFEE,COCO CAFE,99.98922041261716,2,863373,8634.660780804079,135.971559,63.5034329554468
650,JOPLIN,BEVERAGES,BEER,HOFBRAU,99.98922041261716,2,855361,8554.532143267577,135.971559,62.914128558808216
651,JOPLIN,BEVERAGES,COFFEE,ILLY,99.98922041261716,7,846180,8462.712245461458,135.971559,62.23884103190622
652,JOPLIN,BABY,DIAPERS,BRIGHT BUNNY,99.98922041261716,2,760827,7609.090228530224,135.971559,55.96089567914878
653,JOPLIN,BAKERY,CAKE,THE SWISS COLONY,99.98922041261716,4,747558,7476.385923553708,135.971559,54.98492463084657
654,JOPLIN,BAKERY,CAKE,ORION,99.98922041261716,3,728748,7288.265644963893,135.971559,53.60139795825899
655,JOPLIN,BREAKFAST,BACON,GROGAN'S,99.98922041261716,2,716621,7166.98257114897,135.971559,52.709424116766726
656,JOPLIN,BEVERAGES,BEER,DOS EQUIS,99.98922041261716,3,713932,7140.0896722054285,135.971559,52.511640851344715
657,JOPLIN,BAKERY,CAKE,NATURA,99.98922041261716,2,694994,6950.68925562202,135.971559,51.11869943053326
658,JOPLIN,BABY,DIAPERS,HELLO BELLO,99.98922041261716,2,672759,6728.3152846255,135.971559,49.48325469023635
659,JOPLIN,BABY,DIAPERS,CUTIES,99.98922041261716,3,667214,6672.8593066999,135.971559,49.07540485506899
660,JOPLIN,BAKERY,CAKE,JON DONAIRE,99.98922041261716,4,662998,6630.6947615359095,135.971559,48.76530658544489
661,JOPLIN,BEVERAGES,COFFEE,FORTO COFFEE,99.98922041261716,5,639042,6391.1089351723995,135.971559,47.00327761316908
662,JOPLIN,BEVERAGES,TEA,STEAZ,99.98922041261716,3,633248,6333.162688806137,135.971559,46.57711315059745
663,JOPLIN,BABY,DIAPERS,SEVENTH GENERATION,99.98922041261716,3,632033,6321.0113789450725,135.971559,46.48774659519107
664,JOPLIN,BEVERAGES,TEA,SNAPPLE,99.98922041261716,3,628754,6288.217843937311,135.971559,46.246567224674614
665,JOPLIN,BAKERY,CAKE,MRS. SMITH'S,99.98922041261716,2,615832,6158.983913052803,135.971559,45.29611897038558
666,JOPLIN,BAKERY,CAKE,WALONG MARKETING,99.98922041261716,3,611630,6116.959382981861,135.971559,44.98705043884847
667,JOPLIN,PHARMACY,ALLERGY,CLARITIN,99.98922041261716,2,568688,5687.493088287345,135.971559,41.828549515177244
668,JOPLIN,BEVERAGES,COFFEE,VICTOR ALLEN'S,99.98922041261716,2,564704,5647.648793236743,135.971559,41.53551547670894
669,JOPLIN,BAKERY,CAKE,HOME STYLE,99.98922041261716,2,558578,5586.382188949598,135.971559,41.08493151093161
670,JOPLIN,BEVERAGES,TEA,PURE LEAF,99.98922041261716,3,535224,5352.817011587208,135.971559,39.367181276396245
671,JOPLIN,BEVERAGES,BEER,ODENWALDER,99.98922041261716,1,525252,5253.086261023803,135.971559,38.633713547579475
672,JOPLIN,BABY,DIAPERS,FISHER-PRICE HAPPY DAYS,99.98922041261716,1,513408,5134.633492304091,135.971559,37.76255512598845
673,JOPLIN,BABY,DIAPERS,BAMBO NATURE,99.98922041261716,2,510304,5103.590145959446,135.971559,37.534247481559326
674,JOPLIN,BREAKFAST,BACON,SHULLSBURG,99.98922041261716,1,499268,4993.218248324294,135.971559,36.722519658131546
675,JOPLIN,BEVERAGES,TEA,CELESTIAL SEASONINGS,99.98922041261716,3,496280,4963.335027036343,135.971559,36.502744129280316
676,JOPLIN,BREAKFAST,BACON,UNCLE CHARLEY'S,99.98922041261716,1,493983,4940.362550698182,135.971559,36.333793530293946
677,JOPLIN,BAKERY,CAKE,BEST,99.98922041261716,2,492700,4927.531167528021,135.971559,36.23942538989363
678,JOPLIN,BAKERY,CAKE,SWEET STREET,99.98922041261716,1,467192,4672.423667992188,135.971559,34.36324259540326
679,JOPLIN,BABY,DIAPERS,FISHER-PRICE HAPPY DAYS & NIGHTS,99.98922041261716,1,459030,4590.794868744443,135.971559,33.762905290689815
680,JOPLIN,BAKERY,CAKE,DAYSTAR DESSERTS,99.98922041261716,2,457770,4578.193510370006,135.971559,33.67022886286099
681,JOPLIN,BEVERAGES,COFFEE,JAVA PRO,99.98922041261716,1,451740,4517.887009578056,135.971559,33.22670595825157
682,JOPLIN,BEVERAGES,BEER,AMSTERDAM MARINER,99.98922041261716,1,451500,4515.4867508400675,135.971559,33.20905330533179
683,JOPLIN,BREAKFAST,BACON,KING COTTON,99.98922041261716,1,440601,4406.485000901184,135.971559,32.40740220461239
684,JOPLIN,BEVERAGES,TEA,OAT MAMA,99.98922041261716,3,432355,4324.016111095144,135.971559,31.80088647137703
685,JOPLIN,BAKERY,CAKE,BILL KNAPP'S,99.98922041261716,1,431281,4313.274953242647,135.971559,31.72189084956102
686,JOPLIN,BEVERAGES,BEER,HOEGAARDEN,99.98922041261716,1,431240,4312.864909041574,135.971559,31.718875188020558
687,JOPLIN,BEVERAGES,COFFEE,STOK,99.98922041261716,3,430338,4303.843936617969,135.971559,31.652530634130397
688,JOPLIN,BREAKFAST,BACON,OLE CAROLINA,99.98922041261716,1,428380,4284.261825747216,135.971559,31.508514407393207
689,JOPLIN,BEVERAGES,BEER,LEEUW,99.98922041261716,1,427122,4271.680469528928,135.971559,31.41598508500537
690,JOPLIN,BABY,DIAPERS,SOFT 'N SNUG,99.98922041261716,1,426250,4262.959529447572,135.971559,31.351847112730184
691,JOPLIN,BAKERY,CAKE,NESTLE,99.98922041261716,1,418086,4181.310728043678,135.971559,30.751362702575747
692,JOPLIN,BABY,DIAPERS,SMALL STARS,99.98922041261716,2,416034,4160.7885158338795,135.971559,30.600432520111642
693,JOPLIN,BEVERAGES,BEER,DUVEL,99.98922041261716,1,415640,4156.848091072349,135.971559,30.57145274823501
694,JOPLIN,BEVERAGES,BEER,EXPLORATOR OF HOLLAND,99.98922041261716,1,412840,4128.845072462488,135.971559,30.3655051308376
695,JOPLIN,BEVERAGES,TEA,GLENMERE,99.98922041261716,1,410703,4107.47276861632,135.971559,30.208322967131085
696,JOPLIN,BEVERAGES,TEA,WALLINGFORD,99.98922041261716,1,409590,4096.3415687189,135.971559,30.126458789215615
697,JOPLIN,BEVERAGES,BEER,RED STRIPE,99.98922041261716,1,405020,4050.636641916377,135.971559,29.790322856534846
698,JOPLIN,BEVERAGES,BEER,ROYAL BRAND,99.98922041261716,1,402860,4029.0343132744842,135.971559,29.63144898025685
699,JOPLIN,BEVERAGES,BEER,WEXFORD,99.98922041261716,1,401698,4017.413060551392,135.971559,29.545980719036923
700,JOPLIN,BABY,DIAPERS,THE BASIC DIAPER,99.98922041261716,1,398412,3984.5495179971053,135.971559,29.304286479476968
701,JOPLIN,PHARMACY,ALLERGY,BENZEDREX,99.98922041261716,2,393633,3936.7543658769177,135.971559,28.952778028211895
702,JOPLIN,BABY,DIAPERS,LUMI BY PAMPERS,99.98922041261716,1,392292,3923.3429201784093,135.971559,28.854143830022636
703,JOPLIN,BREAKFAST,BACON,FIELD,99.98922041261716,1,387413,3874.5476602507265,135.971559,28.495280106707654
704,JOPLIN,BEVERAGES,BEER,MAREDSOUS,99.98922041261716,1,386760,3868.016956267784,135.971559,28.447250180221758
705,JOPLIN,BABY,DIAPERS,KENDALL,99.98922041261716,1,386478,3865.196652250648,135.971559,28.426508313041023
706,JOPLIN,BEVERAGES,BEER,KRONENBOURG,99.98922041261716,1,386352,3863.936516413204,135.971559,28.417240670258135
707,JOPLIN,BEVERAGES,TEA,HONEST,99.98922041261716,2,386012,3860.536149867721,135.971559,28.392232745288453
708,JOPLIN,BABY,DIAPERS,EARTH'S BEST,99.98922041261716,2,385892,3859.336020498727,135.971559,28.383406418828564
709,JOPLIN,BEVERAGES,BEER,TWO ROADS,99.98922041261716,2,383512,3835.5334546803456,135.971559,28.20835094404077
710,JOPLIN,BAKERY,CAKE,MUFFINS 'N STUFF,99.98922041261716,1,383231,3832.7231517412843,135.971559,28.18768262958053
711,JOPLIN,BEVERAGES,TEA,PEACE TEA,99.98922041261716,2,380386,3804.2700846180505,135.971559,27.978425139760663
712,JOPLIN,BEVERAGES,BEER,GREENE KING,99.99405683738155,1,377478,3775.0043546476504,135.971559,27.763190937949386
713,JOPLIN,BAKERY,CAKE,BERGERS,99.98922041261716,1,376976,3770.1664083824703,135.971559,27.727610362858822
714,JOPLIN,BAKERY,CAKE,INSPIRED BY HAPPINESS,99.98922041261716,1,375496,3755.3648128315435,135.971559,27.618752336520192
715,JOPLIN,BABY,DIAPERS,LITTLE PATRIOTS,99.98922041261716,2,374726,3747.663982713832,135.971559,27.562116741735906
716,JOPLIN,BREAKFAST,BACON,MANDA,99.98922041261716,1,373752,3737.9229326688305,135.971559,27.49047639196981
717,JOPLIN,BREAKFAST,BACON,JOHN F. MARTIN & SONS,99.98922041261716,1,370836,3708.7597890022753,135.971559,27.27599665899451
718,JOPLIN,BAKERY,CAKE,PARK AVENUE MUFFIN,99.98922041261716,2,370107,3701.4690030856364,135.971559,27.222376725750685
719,JOPLIN,BEVERAGES,BEER,AYINGER,99.98922041261716,1,366672,3667.115299898182,135.971559,26.969723130836368
720,JOPLIN,BABY,DIAPERS,BEBIN,99.98922041261716,1,362406,3624.450700830444,135.971559,26.65594722518732
721,JOPLIN,BABY,DIAPERS,UNITED COLORS OF BENETTON,99.98922041261716,1,362321,3623.600609194073,135.971559,26.649695243944894
722,JOPLIN,BEVERAGES,COFFEE,JAVA HOUSE,99.99405683738155,1,361935,3619.5651166409625,135.971559,26.62001629797421
723,JOPLIN,BAKERY,CAKE,BELGIAN BOYS,99.98922041261716,1,360704,3607.4288659468784,135.971559,26.530760494897894
724,JOPLIN,BEVERAGES,COFFEE,KITU SUPER COFFEE,99.98922041261716,2,360075,3601.1381878377347,135.971559,26.484495833703974
725,JOPLIN,BABY,DIAPERS,WHITE CLOUD,99.98922041261716,1,358836,3588.7468521028713,135.971559,26.393364013005623
726,JOPLIN,BEVERAGES,BEER,DORTMUNDER UNION BRAUEREI,99.98922041261716,1,358650,3586.8866515809304,135.971559,26.379683206992794
727,JOPLIN,BEVERAGES,BEER,ORANJEBOOM,99.98922041261716,1,357624,3576.6255454760317,135.971559,26.304218115760747
728,JOPLIN,BEVERAGES,BEER,DEMPSEY'S,99.98922041261716,1,355129,3551.672855679031,135.971559,26.12070407811556
729,JOPLIN,BEVERAGES,BEER,FULLER'S,99.98922041261716,1,354900,3549.382608799867,135.971559,26.10386050512127
730,JOPLIN,BEVERAGES,BEER,STELLA ARTOIS,99.98922041261716,1,352528,3525.660051606085,135.971559,25.929393452097468
731,JOPLIN,PHARMACY,ALLERGY,SUNMARK,99.98922041261716,1,346688,3467.253755648375,135.971559,25.499845564382877
732,JOPLIN,BABY,DIAPERS,HAPPY BABY,99.98922041261716,1,346664,3467.0137297745764,135.971559,25.4980802990909
733,JOPLIN,BEVERAGES,BEER,DEVILS BACKBONE BREWING COMPANY,99.98922041261716,2,340125,3401.616680242476,135.971559,25.017119059747454
734,JOPLIN,BEVERAGES,COFFEE,COPPER MOUNTAIN HOT 2 GO!,99.98922041261716,2,338723,3387.595168781396,135.971559,24.913998145607756
735,JOPLIN,BEVERAGES,BEER,CORONA EXTRA,99.98922041261716,1,321258,3212.9263402023885,135.971559,23.62939988209143
736,JOPLIN,BEVERAGES,BEER,LINDEMANS,99.98922041261716,1,321076,3211.1061439927475,135.971559,23.6160132869606
737,JOPLIN,BAKERY,CAKE,WORLD CLASS BAKERY,99.98922041261716,1,318920,3189.5438196631544,135.971559,23.457433621564597
738,JOPLIN,BEVERAGES,TEA,SINTON'S,99.98922041261716,1,316914,3169.4816570448043,135.971559,23.309886864243456
739,JOPLIN,BAKERY,CAKE,OLD DUTCH BAKERY,99.98922041261716,1,315532,3155.660167145223,135.971559,23.208237004513737
740,JOPLIN,BABY,DIAPERS,CHICOLASTIC,99.98922041261716,1,312784,3128.1772045952594,135.971559,23.00611412858228
741,JOPLIN,BEVERAGES,BEER,PETERS,99.98922041261716,1,312368,3124.01675611608,135.971559,22.975516196854667
742,JOPLIN,BEVERAGES,BEER,MONTEJO,99.98922041261716,1,311519,3115.525840830447,135.971559,22.91306993715095
743,JOPLIN,BAKERY,CAKE,CREATIVE OCCASIONS,99.98922041261716,3,309434,3094.673593044176,135.971559,22.759712514910383
744,JOPLIN,BEVERAGES,BEER,HEINEKEN,99.98922041261716,1,308924,3089.573043225951,135.971559,22.722200627455855
745,JOPLIN,BEVERAGES,COFFEE,GREEN MOUNTAIN,99.98922041261716,3,308507,3085.402593668697,135.971559,22.691529143007745
746,JOPLIN,PHARMACY,ALLERGY,MUCINEX,99.98922041261716,2,307815,3078.4818476408313,135.971559,22.64063066042238
747,JOPLIN,BAKERY,CAKE,DUTCH MAID,99.98922041261716,5,307045,3070.7810175231198,135.971559,22.5839950656381
748,JOPLIN,BEVERAGES,TEA,HORMEL,99.98922041261716,1,305522,3055.5493756149704,135.971559,22.471974272318008
749,JOPLIN,BEVERAGES,TEA,MISS ELLIE'S (COFFEE.ORG INC),99.98922041261716,2,304833,3048.6586328213293,135.971559,22.421296447894143
750,JOPLIN,BABY,DIAPERS,BABYGANICS,99.98922041261716,1,304733,3047.6585250138346,135.971559,22.41394117584424
751,JOPLIN,BEVERAGES,BEER,KAISERDOM,99.98922041261716,1,304011,3040.4377466437204,135.971559,22.360836111643906
752,JOPLIN,BEVERAGES,BEER,LIONSHEAD,99.98922041261716,1,302202,3022.3457964061354,135.971559,22.227779240261082
753,JOPLIN,BAKERY,CAKE,KNAUB'S CAKES,99.98922041261716,1,297934,2979.6611951822474,135.971559,21.913856229171035
754,JOPLIN,BEVERAGES,TEA,BAI,60.02157034043357,2,296466,4939.324284894384,135.971559,36.3261576260546
755,JOPLIN,PHARMACY,ALLERGY,HIMALAYAN CHANDRA NETI FLO,99.98922041261716,1,291060,2910.9137844950387,135.971559,21.408254828460404
756,JOPLIN,BEVERAGES,TEA,ROKEACH,99.98922041261716,1,289935,2899.6625716607195,135.971559,21.325508017898944
757,JOPLIN,BEVERAGES,TEA,RTD TEA MULTI PACK,99.98922041261716,1,285852,2858.8281698806977,135.971559,21.025192260101228
758,JOPLIN,PHARMACY,ALLERGY,NEO-SYNEPHRINE,99.98922041261716,1,285732,2857.6280405117036,135.971559,21.01636593364134
759,JOPLIN,PHARMACY,ALLERGY,PREMIER VALUE,99.98922041261716,1,284154,2841.846339309432,135.971559,20.9002997406938
760,JOPLIN,BEVERAGES,COFFEE,BIZZY,99.98922041261716,3,283236,2832.6653496366275,135.971559,20.83277834327565
761,JOPLIN,BAKERY,CAKE,BLACK TIE,99.98922041261716,1,282400,2824.304448365969,135.971559,20.771288268938424
762,JOPLIN,BREAKFAST,BACON,LEE,99.98922041261716,1,279253,2792.8310556641004,135.971559,20.53981785752784
763,JOPLIN,BREAKFAST,BACON,ELLIOTT'S,99.98922041261716,1,271524,2715.5327232228096,135.971559,19.971328880790498
764,JOPLIN,BAKERY,CAKE,ARNIE'S,99.98922041261716,2,270560,2705.891683958557,135.971559,19.90042405822939
765,JOPLIN,BEVERAGES,BEER,CELEBRATOR,99.98922041261716,1,269500,2695.29054119911,135.971559,19.822458174500373
766,JOPLIN,BEVERAGES,BEER,MYTHOS,99.98922041261716,1,266252,2662.8070396116714,135.971559,19.58355893831938
767,JOPLIN,BEVERAGES,TEA,B.W. COOPER'S ICED BREW TEA,99.98922041261716,1,256003,2560.3059904215056,135.971559,18.829717105924374
768,JOPLIN,PHARMACY,ALLERGY,PREFERRED PLUS PHARMACY,99.98922041261716,1,255893,2559.205871833261,135.971559,18.821626306669476
769,JOPLIN,BEVERAGES,TEA,RUNA,99.98922041261716,1,254926,2549.5348293347843,135.971559,18.750500825946872
770,JOPLIN,BEVERAGES,BEER,SUPERIOR,99.98922041261716,1,254837,2548.644733386114,135.971559,18.743954633822458
771,JOPLIN,BAKERY,CAKE,CAKES BY SUE,99.98922041261716,1,251944,2519.7116145152822,135.971559,18.531166613418634
772,JOPLIN,BAKERY,CAKE,KINDER,99.98922041261716,1,246080,2461.065292683774,135.971559,18.099853460412067
773,JOPLIN,BEVERAGES,TEA,SWEET LEAF,99.98922041261716,1,245966,2459.925169783229,135.971559,18.09146845027517
774,JOPLIN,PHARMACY,ALLERGY,PRIME AID,99.98922041261716,1,239965,2399.9087002554525,135.971559,17.65007857456023
775,JOPLIN,PHARMACY,ALLERGY,CONVENIENCE VALET,99.98922041261716,1,237292,2373.17581856111,135.971559,17.453472152666205
776,JOPLIN,BAKERY,CAKE,HERSHEY'S,99.98922041261716,1,236280,2363.0547275492604,135.971559,17.379036799521142
777,JOPLIN,BEVERAGES,TEA,SMITH ENTERPRISES,99.98922041261716,1,231120,2311.4491646825168,135.971559,16.99950476174592
778,JOPLIN,BEVERAGES,TEA,FUZE,99.98922041261716,2,230586,2306.1085889904934,135.971559,16.960227608999418
779,JOPLIN,BEVERAGES,TEA,KOMBUCHA WONDER DRINK,99.98922041261716,1,223850,2238.7413270776283,135.971559,16.464776483717657
780,JOPLIN,BEVERAGES,TEA,SPECIALTY TEA,99.98922041261716,1,223296,2233.2007298241056,135.971559,16.42402827656117
781,JOPLIN,BAKERY,CAKE,HOLLEY SWEETS,99.98922041261716,1,220440,2204.6376508420476,135.971559,16.213961706815816
782,JOPLIN,BEVERAGES,BEER,ESTRELLA JALISCO,99.98922041261716,1,219070,2190.9361738793655,135.971559,16.113194479732083
783,JOPLIN,BEVERAGES,BEER,PACIFICO,99.98922041261716,1,217833,2178.564840300652,135.971559,16.02220976447473
784,JOPLIN,BAKERY,CAKE,BARBARA LOTT'S CAKES,99.98922041261716,2,216882,2169.0538150513744,135.971559,15.952261127280112
785,JOPLIN,BEVERAGES,TEA,BRISK,99.98922041261716,1,216108,2161.312980621363,135.971559,15.895331321613828
786,JOPLIN,BEVERAGES,BEER,EINDHOVEN,99.98922041261716,1,215490,2155.1323143710433,135.971559,15.849875740345398
787,JOPLIN,PHARMACY,ALLERGY,MAHARISHI AYURVEDA CLEAR & SOOTHE,99.98922041261716,1,214236,2142.590962465056,135.971559,15.757640628839562
788,JOPLIN,PHARMACY,ALLERGY,BENADRYL,99.98922041261716,1,213940,2139.6306433548707,135.971559,15.735869023571837
789,JOPLIN,PHARMACY,ALLERGY,ALAVERT,99.98922041261716,1,204610,2046.320584915584,135.971559,15.049622141315478
790,JOPLIN,BEVERAGES,BEER,MODELO,99.99405683738155,1,203710,2037.221075361406,135.971559,14.982699987733508
791,JOPLIN,BEVERAGES,TEA,BHAKTI CHAI,99.98922041261716,1,203599,2036.2094949818093,135.971559,14.975260340890914
792,JOPLIN,PHARMACY,ALLERGY,BIOALLERS,99.98922041261716,1,201910,2019.3176741132181,135.971559,14.851029795967978
793,JOPLIN,BABY,DIAPERS,NURTURED BY NATURE,99.98922041261716,1,201440,2014.6171674179916,135.971559,14.816460017333414
794,JOPLIN,BEVERAGES,TEA,SHELF STABLE TEA,99.98922041261716,1,200080,2001.0157012360592,135.971559,14.716428317454675
795,JOPLIN,BEVERAGES,BEER,JACK'S ABBY BREWING LLC,99.98922041261716,1,198414,1984.353905163192,135.971559,14.593889485103217
796,JOPLIN,BEVERAGES,BEER,NEGRA MODELO,99.99405683738155,1,198153,1981.6477725496475,135.971559,14.573987289133363
797,JOPLIN,BEVERAGES,TEA,MAUI RAINBOW TEA,99.98922041261716,1,197181,1972.022575896778,135.971559,14.50319898072786
798,JOPLIN,BABY,DIAPERS,ALLNITES,99.98922041261716,1,195498,1955.1907614966367,135.971559,14.379409752127918
799,JOPLIN,BEVERAGES,BEER,SLOOP BREWING CO.,99.98922041261716,1,194796,1948.1700046880217,135.971559,14.327775742337568
800,JOPLIN,PHARMACY,ALLERGY,CHLORPHEN-12,99.98922041261716,1,190950,1909.7058584117628,135.971559,14.044891979298132
801,JOPLIN,PHARMACY,ALLERGY,MAJOR,99.98922041261716,1,186120,1861.4006513097527,135.971559,13.689632339287604
802,JOPLIN,BAKERY,CAKE,PERUGINA,99.98922041261716,3,183767,1837.8681145993946,135.971559,13.516562787953283
803,JOPLIN,BEVERAGES,TEA,LIPTON,99.98922041261716,1,182970,1829.8972553736592,135.971559,13.457941269715521
804,JOPLIN,BABY,DIAPERS,BABY LOONEY TUNES,99.98922041261716,1,181120,1811.3952609350013,135.971559,13.321868736792236
805,JOPLIN,BEVERAGES,BEER,SOL,99.98922041261716,1,180590,1806.0946895552775,135.971559,13.282885794927727
806,JOPLIN,PHARMACY,ALLERGY,SUDAFED,99.98922041261716,1,177640,1776.591509234174,135.971559,13.06590526945546
807,JOPLIN,BAKERY,CAKE,LA BREE'S,99.98922041261716,1,173752,1737.7073176787671,135.971559,12.77993229215506
808,JOPLIN,BEVERAGES,TEA,ZENTOPIA BOOST,99.98922041261716,1,172200,1722.1856445064443,135.971559,12.665778469940498
809,JOPLIN,BABY,DIAPERS,ALL GOOD,99.98922041261716,1,170613,1706.313933601498,135.971559,12.549050302508467
810,JOPLIN,BEVERAGES,TEA,RISHI TEA,99.98922041261716,1,169780,1697.9830355650645,135.971559,12.48778088633274
811,JOPLIN,BEVERAGES,TEA,SVF,99.98922041261716,1,169440,1694.5826690195815,135.971559,12.462772961363056
812,JOPLIN,BEVERAGES,BEER,NEW HOLLAND BREWING,99.98922041261716,1,167800,1678.180900976663,135.971559,12.342146499744574
813,JOPLIN,BEVERAGES,TEA,AMAR (DAMRON),99.98922041261716,1,167499,1675.170576476103,135.971559,12.320007130874354
814,JOPLIN,BEVERAGES,BEER,DEVIL'S PURSE BREWING CO.,99.98922041261716,1,165564,1655.818490401074,135.971559,12.177682616708646
815,JOPLIN,BEVERAGES,TEA,TAZO,99.98922041261716,1,164178,1641.956996189193,135.971559,12.075738546096929
816,JOPLIN,BEVERAGES,BEER,GHOST RIVER,99.98922041261716,1,164066,1640.8368754447986,135.971559,12.067500641401033
817,JOPLIN,BEVERAGES,BEER,BUR OAK BREWING COMPANY,99.98922041261716,1,163590,1636.076362281122,135.971559,12.032489546443474
818,JOPLIN,BAKERY,CAKE,KOPERNIK,99.98922041261716,2,162501,1625.1851882575013,135.971559,11.952390633819983
819,JOPLIN,BEVERAGES,BEER,ANCHOR,99.98922041261716,1,158220,1582.3705730186389,135.971559,11.637511437363447
820,JOPLIN,BEVERAGES,BEER,WHITE CLAW HARD SELTZER,99.98922041261716,1,154376,1543.9264288985298,135.971559,11.354774779765007
821,JOPLIN,BEVERAGES,BEER,ELYSIAN BREWING COMPANY,99.98922041261716,1,149191,1492.0708390799125,135.971559,10.97340392397731
822,JOPLIN,PHARMACY,ALLERGY,ALLEGRA,99.98922041261716,1,148876,1488.9204994863032,135.971559,10.950234817020103
823,JOPLIN,BEVERAGES,TEA,CALYPSO,99.98922041261716,1,148368,1483.8399518242284,135.971559,10.912870035006572
824,JOPLIN,BAKERY,CAKE,DUTCH MAID BAKERY,99.98922041261716,4,145222,1452.3765602004348,135.971559,10.681473176316487
